player_id,full_name,email,date_of_birth,age,nationality,position,secondary_position,club,league,market_value_eur,salary_expectation,contract_status,fitness_level,medical_history,last_5_match_performance,skills_rating,weaknesses,goals,assists,preferred_foot,verified_status,likes_from_pros,scouting_score,tactic_fit_score,career_path_suggestions,training_recommendations,profile_rating,created_at,yellow_cards,red_cards,matches_suspended,last_incident_date
43,Abdullahi Hussein,abdullahi.hussein@football.com,2007-06-10,17,somalia,midfielder,forward,Elman FC,Nigeria Professional Football League,3000000.0,300000.0,Free Agent,79.87,No recent injuries,"{'match_1': {'goals': 1, 'assists': 0}, 'match_2': {'goals': 2, 'assists': 2}, 'match_3': {'goals': 2, 'assists': 1}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 2, 'assists': 2}}","{'passing': 86, 'dribbling': 81, 'vision': 81}",,23.0,3.0,right,True,518,63.05,82.76,Move to a top European league,Enhance passing and stamina,84.5,2025-03-09 18:00:00,3.0,1.0,2.0,2025-02-01
44,Delvin N’Dinga,delvin.n’dinga@football.com,2007-12-26,17,congo,midfielder,forward,Racing Club de Brazzaville,Nigeria Professional Football League,1500000.0,150000.0,Free Agent,91.16,Major injury: Out for season,"{'match_1': {'goals': 2, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 1, 'assists': 1}, 'match_4': {'goals': 2, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 1}}","{'passing': 76, 'dribbling': 93, 'vision': 91}",,15.0,9.0,left,False,420,51.88,84.73,Move to a top European league,Enhance passing and stamina,68.54,2025-03-09 18:00:00,5.0,1.0,2.0,2025-02-01
45,Ronald Otti,ronald.otti@football.com,2008-04-02,16,uganda,midfielder,forward,BUL FC Youth,Nigeria Professional Football League,500000.0,50000.0,Under Contract,90.27,No recent injuries,"{'match_1': {'goals': 0, 'assists': 1}, 'match_2': {'goals': 2, 'assists': 2}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 2, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'passing': 65, 'dribbling': 92, 'vision': 67}",,10.0,3.0,right,True,518,63.38,62.8,Move to a top European league,Enhance passing and stamina,84.55,2025-03-09 18:00:00,7.0,2.0,4.0,2025-02-01
46,Mame Thiam,mame.thiam@football.com,2008-06-07,16,senegal,forward,midfielder,Génération Foot,Nigeria Professional Football League,1500000.0,150000.0,Under Contract,94.2,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 1, 'assists': 1}, 'match_3': {'goals': 0, 'assists': 2}, 'match_4': {'goals': 2, 'assists': 1}, 'match_5': {'goals': 1, 'assists': 1}}","{'finishing': 95, 'dribbling': 64, 'speed': 64}",,3.0,18.0,right,False,466,57.36,86.56,Move to a top European league,Work on finishing and speed,75.95,2025-03-09 18:00:00,3.0,2.0,4.0,2025-02-01
47,Chukwudi Ijezie,chukwudi.ijezie@football.com,2008-07-15,16,nigeria,midfielder,forward,Tripple 44 Football Academy,Nigeria Professional Football League,5000000.0,500000.0,Under Contract,78.9,No recent injuries,"{'match_1': {'goals': 2, 'assists': 1}, 'match_2': {'goals': 2, 'assists': 1}, 'match_3': {'goals': 2, 'assists': 1}, 'match_4': {'goals': 1, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 0}}","{'passing': 69, 'dribbling': 99, 'vision': 66}",,24.0,8.0,right,True,530,64.68,81.12,Move to a top European league,Enhance passing and stamina,86.4,2025-03-09 18:00:00,8.0,1.0,2.0,2025-02-01
48,Fakhreddine Ben Youssef,fakhreddine.youssef@football.com,2003-05-29,21,tunisia,forward,midfielder,Étoile du Sahel,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,85.3,No recent injuries,"{'match_1': {'goals': 2, 'assists': 1}, 'match_2': {'goals': 2, 'assists': 1}, 'match_3': {'goals': 0, 'assists': 1}, 'match_4': {'goals': 1, 'assists': 0}, 'match_5': {'goals': 2, 'assists': 1}}","{'finishing': 71, 'dribbling': 89, 'speed': 84}",,23.0,11.0,both,True,473,56.77,93.11,Move to a top European league,Work on finishing and speed,77.24,2025-03-09 18:00:00,4.0,0.0,0.0,
49,Eudes Dagoulou,eudes.dagoulou@football.com,2003-06-12,21,central african republic,forward,midfielder,Red Star Bangui,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,90.03,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 1, 'assists': 0}, 'match_2': {'goals': 2, 'assists': 2}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 1, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'finishing': 87, 'dribbling': 72, 'speed': 81}",,17.0,9.0,right,True,373,45.32,68.89,Move to a top European league,Work on finishing and speed,60.89,2025-03-09 18:00:00,1.0,3.0,6.0,2025-02-01
50,Ahmed Sayed,ahmed.sayed@football.com,2003-06-20,21,egypt,forward,midfielder,Zamalek,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,70.79,No recent injuries,"{'match_1': {'goals': 2, 'assists': 0}, 'match_2': {'goals': 1, 'assists': 1}, 'match_3': {'goals': 1, 'assists': 0}, 'match_4': {'goals': 2, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 1}}","{'finishing': 77, 'dribbling': 86, 'speed': 67}",,12.0,3.0,left,True,492,58.88,67.8,Move to a top European league,Work on finishing and speed,80.26,2025-03-09 18:00:00,9.0,2.0,4.0,2025-02-01
51,Gedeon Kalulu,gedeon.kalulu@football.com,2003-12-19,21,dr congo,defender,midfielder,Eternel,Nigeria Professional Football League,3000000.0,300000.0,Under Contract,81.3,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 65, 'marking': 70, 'heading': 88}",Slow speed,2.0,10.0,left,True,376,45.64,91.73,Move to a top European league,Improve tackling and positioning,61.35,2025-03-09 18:00:00,3.0,2.0,4.0,2025-02-01
52,Joseph Ochaya,joseph.ochaya@football.com,2004-01-20,21,uganda,midfielder,forward,Torrent,Nigeria Professional Football League,1500000.0,150000.0,Under Contract,90.88,No recent injuries,"{'match_1': {'goals': 0, 'assists': 2}, 'match_2': {'goals': 1, 'assists': 2}, 'match_3': {'goals': 2, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'passing': 64, 'dribbling': 66, 'vision': 81}",,29.0,15.0,right,True,451,54.16,88.15,Move to a top European league,Enhance passing and stamina,73.52,2025-03-09 18:00:00,3.0,1.0,2.0,2025-02-01
53,Bubacarr Jobe,bubacarr.jobe@football.com,2004-02-02,21,gambia,forward,midfielder,Steve Biko,Nigeria Professional Football League,500000.0,50000.0,Under Contract,77.58,No recent injuries,"{'match_1': {'goals': 1, 'assists': 0}, 'match_2': {'goals': 1, 'assists': 2}, 'match_3': {'goals': 1, 'assists': 0}, 'match_4': {'goals': 1, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 1}}","{'finishing': 63, 'dribbling': 91, 'speed': 78}",,8.0,14.0,right,True,539,64.22,91.67,Move to a top European league,Work on finishing and speed,87.88,2025-03-09 18:00:00,2.0,2.0,4.0,2025-02-01
54,Alfredo Ortuño,alfredo.ortuño@football.com,2004-02-03,21,spain,forward,midfielder,Cartagena,Nigeria Professional Football League,500000.0,50000.0,Under Contract,98.73,No recent injuries,"{'match_1': {'goals': 1, 'assists': 2}, 'match_2': {'goals': 2, 'assists': 2}, 'match_3': {'goals': 2, 'assists': 2}, 'match_4': {'goals': 1, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 2}}","{'finishing': 92, 'dribbling': 60, 'speed': 67}",,17.0,14.0,left,True,398,48.17,91.28,Move to a top European league,Work on finishing and speed,64.96,2025-03-09 18:00:00,2.0,1.0,2.0,2025-02-01
55,Cheikh Touré,cheikh.touré@football.com,2004-03-16,20,mauritania,forward,midfielder,Columbiers,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,70.9,No recent injuries,"{'match_1': {'goals': 0, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 1}, 'match_3': {'goals': 2, 'assists': 1}, 'match_4': {'goals': 2, 'assists': 1}, 'match_5': {'goals': 2, 'assists': 2}}","{'finishing': 91, 'dribbling': 89, 'speed': 87}",,7.0,2.0,right,True,439,53.19,64.16,Move to a top European league,Work on finishing and speed,71.7,2025-03-09 18:00:00,9.0,1.0,2.0,2025-02-01
56,Michelle Banks,michelle.banks@football.com,2004-08-10,20,uganda,forward,midfielder,Bright Stars FC,Nigeria Professional Football League,500000.0,50000.0,Under Contract,98.74,No recent injuries,"{'match_1': {'goals': 0, 'assists': 1}, 'match_2': {'goals': 1, 'assists': 1}, 'match_3': {'goals': 1, 'assists': 1}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 0, 'assists': 1}}","{'finishing': 91, 'dribbling': 84, 'speed': 93}",,21.0,10.0,left,False,502,60.33,71.14,Move to a top European league,Work on finishing and speed,81.9,2025-03-09 18:00:00,1.0,1.0,2.0,2025-02-01
57,James Moga,james.moga@football.com,2005-10-10,19,south sudan,midfielder,forward,Al-Hilal Juba,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,76.5,No recent injuries,"{'match_1': {'goals': 1, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 2}, 'match_3': {'goals': 2, 'assists': 0}, 'match_4': {'goals': 2, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 1}}","{'passing': 92, 'dribbling': 72, 'vision': 84}",,28.0,15.0,right,False,530,63.83,70.4,Move to a top European league,Enhance passing and stamina,86.47,2025-03-09 18:00:00,10.0,3.0,6.0,2025-02-01
58,Ashley Du Preez,ashley.preez@football.com,2006-01-10,19,south africa,midfielder,forward,Kaizer Chiefs,Nigeria Professional Football League,500000.0,50000.0,Under Contract,71.46,No recent injuries,"{'match_1': {'goals': 2, 'assists': 1}, 'match_2': {'goals': 2, 'assists': 2}, 'match_3': {'goals': 1, 'assists': 1}, 'match_4': {'goals': 1, 'assists': 0}, 'match_5': {'goals': 2, 'assists': 0}}","{'passing': 99, 'dribbling': 98, 'vision': 69}",,17.0,2.0,right,True,491,59.39,97.38,Move to a top European league,Enhance passing and stamina,80.13,2025-03-09 18:00:00,2.0,0.0,0.0,
59,Abderrahmane Meziane,abderrahmane.meziane@football.com,2006-05-28,18,algeria,forward,midfielder,CR Belouizdad,Nigeria Professional Football League,5000000.0,500000.0,Under Contract,78.77,No recent injuries,"{'match_1': {'goals': 2, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 2, 'assists': 1}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 1, 'assists': 2}}","{'finishing': 90, 'dribbling': 70, 'speed': 84}",Poor finishing,1.0,10.0,left,False,415,51.02,79.5,Move to a top European league,Work on finishing and speed,67.75,2025-03-09 18:00:00,2.0,2.0,4.0,2025-02-01
60,Emmanuel Boateng,emmanuel.boateng@football.com,2006-06-15,18,ghana,forward,midfielder,AS King Football Academy,Nigeria Professional Football League,1500000.0,150000.0,Under Contract,93.59,No recent injuries,"{'match_1': {'goals': 1, 'assists': 1}, 'match_2': {'goals': 1, 'assists': 2}, 'match_3': {'goals': 0, 'assists': 1}, 'match_4': {'goals': 2, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 0}}","{'finishing': 93, 'dribbling': 79, 'speed': 66}",,27.0,13.0,right,True,492,59.77,64.44,Move to a top European league,Work on finishing and speed,80.24,2025-03-09 18:00:00,1.0,2.0,4.0,2025-02-01
61,Kodjo Laba,kodjo.laba@football.com,2006-07-28,18,togo,forward,midfielder,Avenir FC,Nigeria Professional Football League,1500000.0,150000.0,Under Contract,92.57,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 2, 'assists': 1}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 0, 'assists': 1}}","{'finishing': 92, 'dribbling': 94, 'speed': 88}",,30.0,11.0,right,True,422,51.83,71.58,Move to a top European league,Work on finishing and speed,68.9,2025-03-09 18:00:00,10.0,2.0,4.0,2025-02-01
62,Thabo Rakhale,thabo.rakhale@football.com,2006-08-03,18,south africa,forward,midfielder,Woxol FC,Nigeria Professional Football League,3000000.0,300000.0,Under Contract,76.27,No recent injuries,"{'match_1': {'goals': 1, 'assists': 2}, 'match_2': {'goals': 2, 'assists': 0}, 'match_3': {'goals': 2, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 1}, 'match_5': {'goals': 0, 'assists': 1}}","{'finishing': 71, 'dribbling': 64, 'speed': 71}",,26.0,15.0,right,True,500,60.68,94.88,Move to a top European league,Work on finishing and speed,81.55,2025-03-09 18:00:00,5.0,3.0,6.0,2025-02-01
63,Victor Osimhen,victor.osimhen@football.com,2006-09-03,18,nigeria,forward,midfielder,Mavlon FC,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,75.9,No recent injuries,"{'match_1': {'goals': 0, 'assists': 2}, 'match_2': {'goals': 2, 'assists': 2}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 1, 'assists': 1}}","{'finishing': 88, 'dribbling': 94, 'speed': 79}",,10.0,7.0,right,False,543,65.63,93.88,Move to a top European league,Work on finishing and speed,88.62,2025-03-09 18:00:00,4.0,1.0,2.0,2025-02-01
64,Tobias Kempe,tobias.kempe@football.com,2006-10-07,18,germany,forward,midfielder,Darmstadt 98,Nigeria Professional Football League,3000000.0,300000.0,Under Contract,89.28,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 1, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 1}, 'match_5': {'goals': 1, 'assists': 0}}","{'finishing': 96, 'dribbling': 60, 'speed': 75}",,9.0,17.0,right,False,500,60.75,96.01,Move to a top European league,Work on finishing and speed,81.64,2025-03-09 18:00:00,8.0,3.0,6.0,2025-02-01
65,Adama Traoré,adama.traoré@football.com,2006-10-23,18,mali,forward,midfielder,Afrique Football Élite,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,83.74,No recent injuries,"{'match_1': {'goals': 2, 'assists': 1}, 'match_2': {'goals': 1, 'assists': 2}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 2, 'assists': 0}, 'match_5': {'goals': 1, 'assists': 2}}","{'finishing': 89, 'dribbling': 68, 'speed': 69}",,30.0,19.0,both,True,527,63.72,75.54,Move to a top European league,Work on finishing and speed,85.89,2025-03-09 18:00:00,3.0,1.0,2.0,2025-02-01
66,Pape Sarr,pape.sarr@football.com,2006-12-22,18,senegal,midfielder,forward,Espoirs de Guédiawaye,Nigeria Professional Football League,5000000.0,500000.0,Under Contract,93.77,No recent injuries,"{'match_1': {'goals': 0, 'assists': 1}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 2, 'assists': 1}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 2, 'assists': 0}}","{'passing': 72, 'dribbling': 79, 'vision': 88}",,18.0,19.0,left,True,368,45.64,85.65,Move to a top European league,Enhance passing and stamina,60.06,2025-03-09 18:00:00,8.0,2.0,4.0,2025-02-01
67,Alain Traoré,alain.traoré@football.com,2007-01-15,18,burkina faso,forward,midfielder,AS ECO,Nigeria Professional Football League,500000.0,50000.0,Free Agent,70.72,No recent injuries,"{'match_1': {'goals': 0, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 2}}","{'finishing': 63, 'dribbling': 87, 'speed': 96}",,14.0,20.0,right,True,500,60.67,71.13,Move to a top European league,Work on finishing and speed,81.53,2025-03-09 18:00:00,8.0,1.0,2.0,2025-02-01
68,Kwame Poku,kwame.poku@football.com,2007-06-02,17,ghana,forward,midfielder,Future Stars Academy,Nigeria Professional Football League,5000000.0,500000.0,Under Contract,88.31,No recent injuries,"{'match_1': {'goals': 2, 'assists': 2}, 'match_2': {'goals': 1, 'assists': 1}, 'match_3': {'goals': 2, 'assists': 2}, 'match_4': {'goals': 1, 'assists': 0}, 'match_5': {'goals': 1, 'assists': 2}}","{'finishing': 72, 'dribbling': 62, 'speed': 96}",,19.0,11.0,left,True,520,63.32,67.23,Move to a top European league,Work on finishing and speed,84.89,2025-03-09 18:00:00,4.0,2.0,4.0,2025-02-01
69,Thabo Mngomeni,thabo.mngomeni@football.com,2007-07-14,17,south africa,forward,midfielder,Jomo Cosmos,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,91.92,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 1}, 'match_3': {'goals': 1, 'assists': 1}, 'match_4': {'goals': 1, 'assists': 2}, 'match_5': {'goals': 0, 'assists': 2}}","{'finishing': 78, 'dribbling': 87, 'speed': 78}",,29.0,9.0,left,True,375,46.75,60.88,Move to a top European league,Work on finishing and speed,61.22,2025-03-09 18:00:00,10.0,3.0,6.0,2025-02-01
70,Vincent Aboubakar,vincent.aboubakar@football.com,2007-12-24,17,cameroon,forward,midfielder,Environnment Foot,Nigeria Professional Football League,5000000.0,500000.0,Under Contract,99.8,No recent injuries,"{'match_1': {'goals': 1, 'assists': 1}, 'match_2': {'goals': 2, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 1}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 1, 'assists': 0}}","{'finishing': 76, 'dribbling': 77, 'speed': 77}",,19.0,2.0,right,True,528,64.2,68.94,Move to a top European league,Work on finishing and speed,86.15,2025-03-09 18:00:00,4.0,1.0,2.0,2025-02-01
71,Chitiya Mususu,chitiya.mususu@football.com,2003-01-05,22,zambia,forward,midfielder,Atletico Lusaka,Nigeria Professional Football League,5000000.0,500000.0,Free Agent,90.36,No recent injuries,"{'match_1': {'goals': 2, 'assists': 0}, 'match_2': {'goals': 2, 'assists': 1}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 1, 'assists': 0}, 'match_5': {'goals': 1, 'assists': 1}}","{'finishing': 82, 'dribbling': 99, 'speed': 68}",,19.0,10.0,both,True,415,49.79,84.17,Move to a top European league,Work on finishing and speed,67.7,2025-03-09 18:00:00,2.0,1.0,2.0,2025-02-01
72,Sabrina Huber,sabrina.huber@football.com,2003-07-10,21,tunisia,defender,midfielder,Club Africain,Nigeria Professional Football League,1500000.0,150000.0,Under Contract,76.96,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 88, 'marking': 88, 'heading': 61}",,3.0,18.0,right,True,490,58.67,96.17,Move to a top European league,Improve tackling and positioning,79.96,2025-03-09 18:00:00,1.0,3.0,6.0,2025-02-01
73,Jordan Adeoti,jordan.adeoti@football.com,2003-10-12,21,benin,defender,midfielder,ASPAC,Nigeria Professional Football League,500000.0,50000.0,Under Contract,73.25,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 76, 'marking': 90, 'heading': 87}",Slow speed,8.0,1.0,right,False,515,61.51,65.34,Move to a top European league,Improve tackling and positioning,84.01,2025-03-09 18:00:00,9.0,1.0,2.0,2025-02-01
74,Foxi Kéthévoama,foxi.kéthévoama@football.com,2003-11-28,21,central african republic,defender,midfielder,AS Tempête Mocaf,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,89.23,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 98, 'marking': 89, 'heading': 94}",,13.0,3.0,left,True,490,58.62,96.72,Move to a top European league,Improve tackling and positioning,79.88,2025-03-09 18:00:00,5.0,3.0,6.0,2025-02-01
75,Christopher Johnson,christopher.johnson@football.com,2004-01-09,21,gambia,midfielder,forward,Waa Banjul,Nigeria Professional Football League,1500000.0,150000.0,Free Agent,85.7,No recent injuries,"{'match_1': {'goals': 1, 'assists': 1}, 'match_2': {'goals': 0, 'assists': 2}, 'match_3': {'goals': 1, 'assists': 1}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 1}}","{'passing': 79, 'dribbling': 75, 'vision': 93}",,11.0,8.0,right,True,385,46.64,73.82,Move to a top European league,Enhance passing and stamina,62.77,2025-03-09 18:00:00,3.0,2.0,4.0,2025-02-01
76,Unai Bustinza,unai.bustinza@football.com,2004-05-06,20,spain,defender,midfielder,Leganés,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,96.97,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 73, 'marking': 85, 'heading': 79}",Slow speed,1.0,8.0,right,True,477,57.52,77.07,Move to a top European league,Improve tackling and positioning,77.89,2025-03-09 18:00:00,3.0,2.0,4.0,2025-02-01
